Date,Checkpoint,Direction,HK_Residents,Mainland_Visitors,Other_Visitors,Total_Passengers,Private_Cars,Tour_Buses,Cross_Border_Shuttle_Buses,Trucks_Containers
2024-08,Luohu,Outbound,2300974,693306,22645,3016925,0,0,0,0
2024-08,Lok Ma Chau,Inbound,468111,101046,12624,581781,112415,13036,4034,53492
2024-08,Lok Ma Chau,Outbound,362257,145795,12937,520989,110705,13343,4121,63272
2024-08,Lok Ma Chau Loop,Inbound,1839527,598811,13354,2451692,0,0,0,0
2024-08,Lok Ma Chau Loop,Outbound,1969233,563484,13280,2545997,0,0,0,0
2024-08,Heung Yuen Wai,Inbound,912212,294479,5216,1211907,21721,3105,0,26028
2024-08,Heung Yuen Wai,Outbound,931336,173947,6668,1111951,21901,2999,0,23697
2024-08,West Kowloon (High-speed Rail),Inbound,568839,829847,40708,1439394,0,0,0,0
2024-08,West Kowloon (High-speed Rail),Outbound,542031,734754,36150,1312935,0,0,0,0
2024-09,China Ferry Terminal,Inbound,15386,11329,1445,28160,0,0,0,0
2024-09,China Ferry Terminal,Outbound,15497,9650,1179,26326,0,0,0,0
2024-09,Kai Tak Cruise Terminal,Inbound,644,2100,4123,6867,0,0,0,0
2024-09,Kai Tak Cruise Terminal,Outbound,915,5227,3381,9523,0,0,0,0
2024-09,Tuen Mun Ferry Terminal,Inbound,0,0,0,0,0,0,0,0
2024-09,Tuen Mun Ferry Terminal,Outbound,0,0,0,0,0,0,0,0
2024-09,Man Kam To,Inbound,54990,13427,410,68827,4501,2960,0,29297
2024-09,Man Kam To,Outbound,56149,10907,332,67388,4565,2939,0,30559
2024-09,Airport,Inbound,818570,245197,455252,1519019,0,0,0,0
2024-09,Airport,Outbound,825095,280427,469465,1574987,0,0,0,0
2024-09,Sha Tau Kok,Inbound,0,0,0,0,0,0,0,0
2024-09,Sha Tau Kok,Outbound,0,0,0,0,0,0,0,0
2024-09,Shenzhen Bay,Inbound,1035661,338020,33660,1407341,130433,9892,0,67437
2024-09,Shenzhen Bay,Outbound,996889,298895,29389,1325173,130630,9753,0,64245
2024-09,Port Control,Inbound,235,42,1191,1468,0,0,0,0
2024-09,Port Control,Outbound,248,35,1130,1413,0,0,0,0
2024-09,Hong Kong-Macau Ferry Terminal,Inbound,169673,25308,63010,257991,0,0,0,0
2024-09,Hong Kong-Macau Ferry Terminal,Outbound,160061,31323,74819,266203,0,0,0,0
2024-09,Hong Kong-Zhuhai-Macau Bridge,Inbound,704247,126906,117302,948455,129426,5730,17211,17321
2024-09,Hong Kong-Zhuhai-Macau Bridge,Outbound,694357,212131,104072,1010560,127362,5724,17222,12783
2024-09,Hung Hom,Inbound,0,0,0,0,0,0,0,0
2024-09,Hung Hom,Outbound,0,0,0,0,0,0,0,0
2024-09,Luohu,Inbound,2202872,366462,20688,2590022,0,0,0,0
2024-09,Luohu,Outbound,2184611,417883,21199,2623693,0,0,0,0
2024-09,Lok Ma Chau,Inbound,413655,87877,13595,515127,107967,12536,3968,52772
2024-09,Lok Ma Chau,Outbound,326573,93312,12345,432230,106616,12528,3885,62102
2024-09,Lok Ma Chau Loop,Inbound,1736357,428722,12162,2177241,0,0,0,0
2024-09,Lok Ma Chau Loop,Outbound,1800801,405197,11458,2217456,0,0,0,0
2024-09,Heung Yuen Wai,Inbound,888816,200968,5189,1094973,21897,3135,0,25264
2024-09,Heung Yuen Wai,Outbound,889711,109091,6547,1005349,22060,3054,0,22256
2024-09,West Kowloon (High-speed Rail),Inbound,479325,447543,40260,967128,0,0,0,0
2024-09,West Kowloon (High-speed Rail),Outbound,475521,387989,35968,899478,0,0,0,0
2024-10,China Ferry Terminal,Inbound,19149,22662,2937,44748,0,0,0,0
2024-10,China Ferry Terminal,Outbound,18605,19264,2300,40169,0,0,0,0
2024-10,Kai Tak Cruise Terminal,Inbound,1770,19735,9090,30595,0,0,0,0
2024-10,Kai Tak Cruise Terminal,Outbound,1726,18621,9261,29608,0,0,0,0
2024-10,Tuen Mun Ferry Terminal,Inbound,0,0,0,0,0,0,0,0
2024-10,Tuen Mun Ferry Terminal,Outbound,0,0,0,0,0,0,0,0
2024-10,Man Kam To,Inbound,62151,18073,424,80648,4535,3268,0,29999
2024-10,Man Kam To,Outbound,64104,14257,428,78789,4511,3231,0,31017
2024-10,Airport,Inbound,948916,357635,574003,1880554,0,0,0,0
2024-10,Airport,Outbound,903458,263412,511472,1678342,0,0,0,0
2024-10,Sha Tau Kok,Inbound,0,0,0,0,0,0,0,0
2024-10,Sha Tau Kok,Outbound,0,0,0,0,0,0,0,0
2024-10,Shenzhen Bay,Inbound,1099765,421280,38635,1559680,140245,10220,0,68577
2024-10,Shenzhen Bay,Outbound,1072302,440958,48726,1561986,141787,9756,0,66205
2024-10,Port Control,Inbound,179,13,1461,1653,0,0,0,0
2024-10,Port Control,Outbound,518,85,1216,1819,0,0,0,0
2024-10,Hong Kong-Macau Ferry Terminal,Inbound,174718,36803,74683,286204,0,0,0,0
2024-10,Hong Kong-Macau Ferry Terminal,Outbound,170439,48585,91397,310421,0,0,0,0
2024-10,Hong Kong-Zhuhai-Macau Bridge,Inbound,818424,185850,134662,1138936,159906,7315,20657,18937
2024-10,Hong Kong-Zhuhai-Macau Bridge,Outbound,814308,351726,122767,1288801,158684,7324,20667,13764
2024-10,Hung Hom,Inbound,0,0,0,0,0,0,0,0
2024-10,Hung Hom,Outbound,0,0,0,0,0,0,0,0
2024-10,Luohu,Inbound,2336420,485627,27115,2849162,0,0,0,0
2024-10,Luohu,Outbound,2295721,602737,29313,2927771,0,0,0,0
2024-10,Lok Ma Chau,Inbound,441396,106474,13947,561817,114804,13439,3969,49362
2024-10,Lok Ma Chau,Outbound,350392,156543,18363,525298,113472,13888,3970,59215
2024-10,Lok Ma Chau Loop,Inbound,1852517,592527,14601,2459645,0,0,0,0
2024-10,Lok Ma Chau Loop,Outbound,1936535,560557,15585,2512677,0,0,0,0
2024-10,Heung Yuen Wai,Inbound,954567,310701,6040,1271308,22556,3318,0,25091
2024-10,Heung Yuen Wai,Outbound,968882,154822,7375,1131079,22757,3263,0,21507
2024-10,West Kowloon (High-speed Rail),Inbound,514542,579428,55979,1149949,0,0,0,0
2024-10,West Kowloon (High-speed Rail),Outbound,518289,529084,62940,1110313,0,0,0,0
2024-11,China Ferry Terminal,Inbound,15284,14004,1968,31256,0,0,0,0
2024-11,China Ferry Terminal,Outbound,17338,11825,1539,30702,0,0,0,0
2024-11,Kai Tak Cruise Terminal,Inbound,875,11350,6342,18567,0,0,0,0
2024-11,Kai Tak Cruise Terminal,Outbound,936,8642,6098,15676,0,0,0,0
2024-11,Tuen Mun Ferry Terminal,Inbound,0,0,0,0,0,0,0,0
2024-11,Tuen Mun Ferry Terminal,Outbound,0,0,0,0,0,0,0,0
2024-11,Man Kam To,Inbound,58816,15075,513,74404,4298,3175,0,30511
2024-11,Man Kam To,Outbound,62500,12500,376,75376,4359,3109,0,32360
2024-11,Airport,Inbound,912441,229770,608714,1750925,0,0,0,0
2024-11,Airport,Outbound,919168,201409,608868,1729445,0,0,0,0
2024-11,Sha Tau Kok,Inbound,0,0,0,0,0,0,0,0
2024-11,Sha Tau Kok,Outbound,0,0,0,0,0,0,0,0
2024-11,Shenzhen Bay,Inbound,1102545,352915,41047,1496507,135064,12559,0,74768
2024-11,Shenzhen Bay,Outbound,1113463,340286,38616,1492365,135697,12322,0,72884
2024-11,Port Control,Inbound,366,41,1430,1837,0,0,0,0
2024-11,Port Control,Outbound,188,32,1408,1628,0,0,0,0
2024-11,Hong Kong-Macau Ferry Terminal,Inbound,156256,27554,84720,268530,0,0,0,0
2024-11,Hong Kong-Macau Ferry Terminal,Outbound,161921,34424,102698,299043,0,0,0,0
2024-11,Hong Kong-Zhuhai-Macau Bridge,Inbound,725814,157693,148188,1031695,137319,6001,19714,20786
2024-11,Hong Kong-Zhuhai-Macau Bridge,Outbound,758401,326123,127303,1211827,143133,5992,19697,14364
2024-11,Hung Hom,Inbound,0,0,0,0,0,0,0,0
2024-11,Hung Hom,Outbound,0,0,0,0,0,0,0,0
2024-11,Luohu,Inbound,2310037,391590,29202,2730829,0,0,0,0
2024-11,Luohu,Outbound,2336089,461753,29714,2827556,0,0,0,0
2024-11,Lok Ma Chau,Inbound,427259,77455,13910,518624,111828,12106,4348,53215
2024-11,Lok Ma Chau,Outbound,349467,107410,14183,471060,110738,12433,4241,63639
2024-11,Lok Ma Chau Loop,Inbound,1819247,484021,14600,2317868,0,0,0,0
2024-11,Lok Ma Chau Loop,Outbound,1955705,453483,14271,2423459,0,0,0,0
2024-11,Heung Yuen Wai,Inbound,961916,303114,6759,1271789,23196,3131,0,27126
2024-11,Heung Yuen Wai,Outbound,991473,143220,7924,1142617,23232,3058,0,23196
2024-11,West Kowloon (High-speed Rail),Inbound,517285,491486,55296,1064067,0,0,0,0
2024-11,West Kowloon (High-speed Rail),Outbound,543603,436875,49519,1029997,0,0,0,0
2024-12,China Ferry Terminal,Inbound,27094,24443,2252,53789,0,0,0,0
2024-12,China Ferry Terminal,Outbound,29116,21464,1875,52455,0,0,0,0
2024-12,Kai Tak Cruise Terminal,Inbound,12853,7965,16150,36968,0,0,0,0
2024-12,Kai Tak Cruise Terminal,Outbound,16186,3559,16512,36257,0,0,0,0
2024-12,Tuen Mun Ferry Terminal,Inbound,0,0,0,0,0,0,0,0
2024-12,Tuen Mun Ferry Terminal,Outbound,0,0,0,0,0,0,0,0
2024-12,Man Kam To,Inbound,58588,19212,579,78379,4640,3441,0,32146
2024-12,Man Kam To,Outbound,62456,15707,416,78579,4681,3407,0,34181
2024-12,Airport,Inbound,1087688,275718,682210,2045616,0,0,0,0
2024-12,Airport,Outbound,1171251,227440,640050,2038741,0,0,0,0
2024-12,Sha Tau Kok,Inbound,0,0,0,0,0,0,0,0
2024-12,Sha Tau Kok,Outbound,0,0,0,0,0,0,0,0
2024-12,Shenzhen Bay,Inbound,1282881,428331,38715,1749927,145440,10939,0,74865
2024-12,Shenzhen Bay,Outbound,1261717,421468,38633,1721818,145125,10769,0,74179
2024-12,Port Control,Inbound,116,25,1239,1380,0,0,0,0
2024-12,Port Control,Outbound,164,22,1039,1225,0,0,0,0
2024-12,Hong Kong-Macau Ferry Terminal,Inbound,185429,32232,105273,322934,0,0,0,0
2024-12,Hong Kong-Macau Ferry Terminal,Outbound,185210,39857,120485,345552,0,0,0,0
2024-12,Hong Kong-Zhuhai-Macau Bridge,Inbound,950193,175992,185147,1311332,156532,8008,21299,21333
2024-12,Hong Kong-Zhuhai-Macau Bridge,Outbound,944409,319830,170505,1434744,154497,8000,21303,14171
2024-12,Hung Hom,Inbound,0,0,0,0,0,0,0,0
2024-12,Hung Hom,Outbound,0,0,0,0,0,0,0,0
2024-12,Luohu,Inbound,2491860,484069,31818,3007747,0,0,0,0
2024-12,Luohu,Outbound,2474070,580888,32815,3087773,0,0,0,0
2024-12,Lok Ma Chau,Inbound,492240,97127,13840,603207,119432,13779,4057,53241
2024-12,Lok Ma Chau,Outbound,390499,157135,15536,563170,118595,14210,4045,63300
2024-12,Lok Ma Chau Loop,Inbound,1970244,595393,16730,2582367,0,0,0,0
2024-12,Lok Ma Chau Loop,Outbound,2100628,555854,16615,2673097,0,0,0,0
2024-12,Heung Yuen Wai,Inbound,1015188,285557,6567,1307312,24379,3126,0,27067
2024-12,Heung Yuen Wai,Outbound,1021535,144404,7712,1173651,24401,3073,0,22642
2024-12,West Kowloon (High-speed Rail),Inbound,619533,673133,56093,1348759,0,0,0,0
2024-12,West Kowloon (High-speed Rail),Outbound,654662,578499,54179,1287340,0,0,0,0
2025-01,China Ferry Terminal,Inbound,16917,24691,1779,43387,0,0,0,0
2025-01,China Ferry Terminal,Outbound,25178,22173,1683,49034,0,0,0,0
2025-01,Kai Tak Cruise Terminal,Inbound,9401,5954,20558,35913,0,0,0,0
2025-01,Kai Tak Cruise Terminal,Outbound,7398,9671,19317,36386,0,0,0,0
2025-01,Tuen Mun Ferry Terminal,Inbound,0,0,0,0,0,0,0,0
2025-01,Tuen Mun Ferry Terminal,Outbound,0,0,0,0,0,0,0,0
2025-01,Man Kam To,Inbound,56483,22535,596,79614,4650,3305,0,31376
2025-01,Man Kam To,Outbound,62097,18248,402,80747,4691,3245,0,32608
2025-01,Airport,Inbound,928604,420634,594074,1943312,0,0,0,0
2025-01,Airport,Outbound,987364,385943,651785,2025092,0,0,0,0
2025-01,Sha Tau Kok,Inbound,0,0,0,0,0,0,0,0
2025-01,Sha Tau Kok,Outbound,0,0,0,0,0,0,0,0
2025-01,Shenzhen Bay,Inbound,1207640,540077,40906,1788623,149506,10902,0,67581
2025-01,Shenzhen Bay,Outbound,1331202,503798,34747,1869747,150503,10762,0,68179
2025-01,Port Control,Inbound,179,18,1554,1751,0,0,0,0
2025-01,Port Control,Outbound,223,37,986,1246,0,0,0,0
2025-01,Hong Kong-Macau Ferry Terminal,Inbound,152029,52710,93507,298246,0,0,0,0
2025-01,Hong Kong-Macau Ferry Terminal,Outbound,157512,72579,98786,328877,0,0,0,0
2025-01,Hong Kong-Zhuhai-Macau Bridge,Inbound,793803,252387,156334,1202524,150508,7785,20890,20120
2025-01,Hong Kong-Zhuhai-Macau Bridge,Outbound,887561,408004,153094,1448659,167073,7747,20878,13322
2025-01,Hung Hom,Inbound,0,0,0,0,0,0,0,0
2025-01,Hung Hom,Outbound,0,0,0,0,0,0,0,0
2025-01,Luohu,Inbound,2211585,546692,25985,2784262,0,0,0,0
2025-01,Luohu,Outbound,2349554,660819,27093,3037466,0,0,0,0
2025-01,Lok Ma Chau,Inbound,440053,125309,14943,580305,118578,13635,4389,48348
2025-01,Lok Ma Chau,Outbound,370749,172911,13803,557463,118601,13816,4500,57119
2025-01,Lok Ma Chau Loop,Inbound,1694464,644950,14699,2354113,0,0,0,0
2025-01,Lok Ma Chau Loop,Outbound,1863228,601103,14180,2478511,0,0,0,0
2025-01,Heung Yuen Wai,Inbound,934987,291488,6924,1233399,25194,3215,0,23782
2025-01,Heung Yuen Wai,Outbound,975786,154955,6608,1137349,25489,3126,0,20047
2025-01,West Kowloon (High-speed Rail),Inbound,479713,797747,45262,1322722,0,0,0,0
2025-01,West Kowloon (High-speed Rail),Outbound,648500,665963,43018,1357481,0,0,0,0
2025-02,China Ferry Terminal,Inbound,20624,20136,1283,42043,0,0,0,0
2025-02,China Ferry Terminal,Outbound,15093,16888,1158,33139,0,0,0,0
2025-02,Kai Tak Cruise Terminal,Inbound,194,54,13734,13982,0,0,0,0
2025-02,Kai Tak Cruise Terminal,Outbound,194,35,13569,13798,0,0,0,0
2025-02,Tuen Mun Ferry Terminal,Inbound,0,0,0,0,0,0,0,0
2025-02,Tuen Mun Ferry Terminal,Outbound,0,0,0,0,0,0,0,0
2025-02,Man Kam To,Inbound,57273,16199,455,73927,3957,3105,0,23068
2025-02,Man Kam To,Outbound,57558,13440,350,71348,3903,3057,0,24209
2025-02,Airport,Inbound,921648,325914,556532,1804094,0,0,0,0
2025-02,Airport,Outbound,730526,288039,523142,1541707,0,0,0,0
2025-02,Sha Tau Kok,Inbound,0,0,0,0,0,0,0,0
2025-02,Sha Tau Kok,Outbound,0,0,0,0,0,0,0,0
2025-02,Shenzhen Bay,Inbound,1210132,380195,27447,1617774,127946,10328,0,55233
2025-02,Shenzhen Bay,Outbound,1026655,394812,34859,1456326,128047,10080,0,54533
2025-02,Port Control,Inbound,158,4,1068,1230,0,0,0,0
2025-02,Port Control,Outbound,242,10,855,1107,0,0,0,0
2025-02,Hong Kong-Macau Ferry Terminal,Inbound,155130,43885,80315,279330,0,0,0,0
2025-02,Hong Kong-Macau Ferry Terminal,Outbound,149031,61048,84460,294539,0,0,0,0
2025-02,Hong Kong-Zhuhai-Macau Bridge,Inbound,845802,221797,135495,1203094,156083,6853,19410,16151
2025-02,Hong Kong-Zhuhai-Macau Bridge,Outbound,741148,346453,138230,1225831,141072,6871,19423,10978
2025-02,Hung Hom,Inbound,0,0,0,0,0,0,0,0
2025-02,Hung Hom,Outbound,0,0,0,0,0,0,0,0
2025-02,Luohu,Inbound,2135067,416684,21623,2573374,0,0,0,0
2025-02,Luohu,Outbound,1920177,482293,22937,2425407,0,0,0,0
2025-02,Lok Ma Chau,Inbound,422401,85941,9561,517903,102785,12194,3970,39644
2025-02,Lok Ma Chau,Outbound,313841,131678,13775,459294,101657,12621,3909,46818
2025-02,Lok Ma Chau Loop,Inbound,1645018,488051,12150,2145219,0,0,0,0
2025-02,Lok Ma Chau Loop,Outbound,1618513,453911,12519,2084943,0,0,0,0
2025-02,Heung Yuen Wai,Inbound,867304,217966,5437,1090707,22857,2870,0,17941
2025-02,Heung Yuen Wai,Outbound,843303,122091,6838,972232,22897,2788,0,14972
2025-02,West Kowloon (High-speed Rail),Inbound,587706,551746,34291,1173743,0,0,0,0
2025-02,West Kowloon (High-speed Rail),Outbound,429418,545097,36079,1010594,0,0,0,0
2025-03,China Ferry Terminal,Inbound,16256,13812,1683,31751,0,0,0,0
2025-03,China Ferry Terminal,Outbound,16918,12326,1584,30828,0,0,0,0
2025-03,Kai Tak Cruise Terminal,Inbound,212,43,26114,26369,0,0,0,0
2025-03,Kai Tak Cruise Terminal,Outbound,329,28,26244,26601,0,0,0,0
2025-03,Tuen Mun Ferry Terminal,Inbound,0,0,0,0,0,0,0,0
2025-03,Tuen Mun Ferry Terminal,Outbound,0,0,0,0,0,0,0,0
2025-03,Man Kam To,Inbound,68860,18792,534,88186,4840,3577,0,31368
2025-03,Man Kam To,Outbound,71577,15954,399,87930,4781,3505,0,34542
2025-03,Airport,Inbound,864989,258230,657386,1780605,0,0,0,0
2025-03,Airport,Outbound,871831,229289,653524,1754644,0,0,0,0
2025-03,Sha Tau Kok,Inbound,0,0,0,0,0,0,0,0
2025-03,Sha Tau Kok,Outbound,0,0,0,0,0,0,0,0
2025-03,Shenzhen Bay,Inbound,1352152,385897,39355,1777404,151879,12879,0,75180
2025-03,Shenzhen Bay,Outbound,1327738,374223,40368,1742329,152231,12574,0,75160
2025-03,Port Control,Inbound,181,23,1491,1695,0,0,0,0
2025-03,Port Control,Outbound,116,20,990,1126,0,0,0,0
2025-03,Hong Kong-Macau Ferry Terminal,Inbound,162769,27874,83734,274377,0,0,0,0
2025-03,Hong Kong-Macau Ferry Terminal,Outbound,159162,37420,87371,283953,0,0,0,0
2025-03,Hong Kong-Zhuhai-Macau Bridge,Inbound,832908,163531,142972,1139411,156943,6569,21323,21714
2025-03,Hong Kong-Zhuhai-Macau Bridge,Outbound,833848,369560,145830,1349238,155502,6564,21330,14020
2025-03,Hung Hom,Inbound,0,0,0,0,0,0,0,0
2025-03,Hung Hom,Outbound,0,0,0,0,0,0,0,0
2025-03,Luohu,Inbound,2435236,413531,28583,2877350,0,0,0,0
2025-03,Luohu,Outbound,2402186,481042,29669,2912897,0,0,0,0
2025-03,Lok Ma Chau,Inbound,475048,88780,14388,578216,121526,13850,4244,53484
2025-03,Lok Ma Chau,Outbound,378642,119141,15615,513398,120513,14374,4319,62618
2025-03,Lok Ma Chau Loop,Inbound,1909569,507197,15017,2431783,0,0,0,0
2025-03,Lok Ma Chau Loop,Outbound,2003809,479883,14611,2498303,0,0,0,0
2025-03,Heung Yuen Wai,Inbound,1026979,334759,7129,1368867,27472,3397,0,27081
2025-03,Heung Yuen Wai,Outbound,1046252,141277,8720,1196249,27589,3253,0,22137
2025-03,West Kowloon (High-speed Rail),Inbound,564498,536146,51805,1152449,0,0,0,0
2025-03,West Kowloon (High-speed Rail),Outbound,579675,487173,53332,1120180,0,0,0,0
2025-04,China Ferry Terminal,Inbound,27163,15245,2319,44727,0,0,0,0
2025-04,China Ferry Terminal,Outbound,29983,13477,2147,45607,0,0,0,0
2025-04,Kai Tak Cruise Terminal,Inbound,3611,4325,20287,28223,0,0,0,0
2025-04,Kai Tak Cruise Terminal,Outbound,4423,5914,18232,28569,0,0,0,0
2025-04,Tuen Mun Ferry Terminal,Inbound,0,0,0,0,0,0,0,0
2025-04,Tuen Mun Ferry Terminal,Outbound,0,0,0,0,0,0,0,0
2025-04,Man Kam To,Inbound,63259,18496,803,82558,4616,3481,0,30524
2025-04,Man Kam To,Outbound,66637,14761,454,81852,4594,3415,0,34282
2025-04,Airport,Inbound,1146520,266118,596228,2008866,0,0,0,0
2025-04,Airport,Outbound,1176813,257969,604328,2039110,0,0,0,0
2025-04,Sha Tau Kok,Inbound,0,0,0,0,0,0,0,0
2025-04,Sha Tau Kok,Outbound,0,0,0,0,0,0,0,0
2025-04,Shenzhen Bay,Inbound,1445785,424208,49366,1919359,155149,7711,0,68195
2025-04,Shenzhen Bay,Outbound,1421863,385403,49881,1857147,155107,7416,0,69660
2025-04,Port Control,Inbound,208,18,1242,1468,0,0,0,0
2025-04,Port Control,Outbound,207,25,943,1175,0,0,0,0
2025-04,Hong Kong-Macau Ferry Terminal,Inbound,183575,30145,76057,289777,0,0,0,0
2025-04,Hong Kong-Macau Ferry Terminal,Outbound,182519,38936,78998,300453,0,0,0,0
2025-04,Hong Kong-Zhuhai-Macau Bridge,Inbound,1007293,166268,148053,1321614,173346,9639,20984,21202
2025-04,Hong Kong-Zhuhai-Macau Bridge,Outbound,1028004,316175,143890,1488069,175433,9634,20999,13659
2025-04,Hung Hom,Inbound,0,0,0,0,0,0,0,0
2025-04,Hung Hom,Outbound,0,0,0,0,0,0,0,0
2025-04,Luohu,Inbound,2421915,414986,30785,2867686,0,0,0,0
2025-04,Luohu,Outbound,2426294,484302,32045,2942641,0,0,0,0
2025-04,Lok Ma Chau,Inbound,504584,105407,17153,627144,123165,15389,3973,53659
2025-04,Lok Ma Chau,Outbound,400147,146790,17753,564690,122982,15014,4017,61446
2025-04,Lok Ma Chau Loop,Inbound,1904136,481202,15823,2401161,0,0,0,0
2025-04,Lok Ma Chau Loop,Outbound,2017024,450359,15298,2482681,0,0,0,0
2025-04,Heung Yuen Wai,Inbound,976506,277073,7495,1261074,27084,3140,0,26480
2025-04,Heung Yuen Wai,Outbound,989340,136109,9456,1134905,27236,2968,0,20739
2025-04,West Kowloon (High-speed Rail),Inbound,732392,608800,70291,1411483,0,0,0,0
2025-04,West Kowloon (High-speed Rail),Outbound,758175,518966,68368,1345509,0,0,0,0
2025-05,China Ferry Terminal,Inbound,18121,17571,1648,37340,0,0,0,0
2025-05,China Ferry Terminal,Outbound,19362,14391,1499,35252,0,0,0,0
2025-05,Kai Tak Cruise Terminal,Inbound,1210,6295,1780,9285,0,0,0,0
2025-05,Kai Tak Cruise Terminal,Outbound,1196,6303,2030,9529,0,0,0,0
2025-05,Tuen Mun Ferry Terminal,Inbound,0,0,0,0,0,0,0,0
2025-05,Tuen Mun Ferry Terminal,Outbound,0,0,0,0,0,0,0,0
2025-05,Man Kam To,Inbound,68990,22778,688,92456,5096,3706,0,31530
2025-05,Man Kam To,Outbound,71885,17635,404,89924,4965,3654,0,35515
2025-05,Airport,Inbound,927455,337641,566192,1831288,0,0,0,0
2025-05,Airport,Outbound,936367,290654,552377,1779398,0,0,0,0
2025-05,Sha Tau Kok,Inbound,0,0,0,0,0,0,0,0
2025-05,Sha Tau Kok,Outbound,0,0,0,0,0,0,0,0
2025-05,Shenzhen Bay,Inbound,1306315,456661,37489,1800465,156549,9138,0,66455
2025-05,Shenzhen Bay,Outbound,1333296,453353,38414,1825063,156968,8776,0,68926
2025-05,Port Control,Inbound,346,8,1076,1430,0,0,0,0
2025-05,Port Control,Outbound,342,20,1007,1369,0,0,0,0
2025-05,Hong Kong-Macau Ferry Terminal,Inbound,168952,34547,81311,284810,0,0,0,0
2025-05,Hong Kong-Macau Ferry Terminal,Outbound,170244,46389,95987,312620,0,0,0,0
2025-05,Hong Kong-Zhuhai-Macau Bridge,Inbound,856474,178987,152018,1187479,174408,7544,20556,23391
2025-05,Hong Kong-Zhuhai-Macau Bridge,Outbound,904769,295824,136508,1337101,181552,7550,20530,14629
2025-05,Hung Hom,Inbound,0,0,0,0,0,0,0,0
2025-05,Hung Hom,Outbound,0,0,0,0,0,0,0,0
2025-05,Luohu,Inbound,2329202,471860,25591,2826653,0,0,0,0
2025-05,Luohu,Outbound,2376047,577676,27307,2981030,0,0,0,0
2025-05,Lok Ma Chau,Inbound,480755,120223,13551,614529,125372,15035,3813,49718
2025-05,Lok Ma Chau,Outbound,398016,197614,15270,610900,124692,15208,3832,57956
2025-05,Lok Ma Chau Loop,Inbound,1798216,567826,13791,2379833,0,0,0,0
2025-05,Lok Ma Chau Loop,Outbound,1943810,524687,13583,2482080,0,0,0,0
2025-05,Heung Yuen Wai,Inbound,985365,242252,8637,1236254,29093,3297,0,26440
2025-05,Heung Yuen Wai,Outbound,1016446,146932,11002,1174380,29204,3111,0,20073
2025-05,West Kowloon (High-speed Rail),Inbound,541399,665538,53306,1260243,0,0,0,0
2025-05,West Kowloon (High-speed Rail),Outbound,568622,555927,49306,1173855,0,0,0,0
2025-06,China Ferry Terminal,Inbound,14330,11088,1479,26897,0,0,0,0
2025-06,China Ferry Terminal,Outbound,14765,10388,1342,26495,0,0,0,0
2025-06,Kai Tak Cruise Terminal,Inbound,2687,4932,1582,9201,0,0,0,0
2025-06,Kai Tak Cruise Terminal,Outbound,4319,5117,1125,10561,0,0,0,0
2025-06,Tuen Mun Ferry Terminal,Inbound,0,0,0,0,0,0,0,0
2025-06,Tuen Mun Ferry Terminal,Outbound,0,0,0,0,0,0,0,0
2025-06,Man Kam To,Inbound,64998,17926,543,83467,4829,3319,0,31532
2025-06,Man Kam To,Outbound,68413,15436,347,84196,4800,3257,0,35179
2025-06,Airport,Inbound,891534,321761,525140,1738435,0,0,0,0
2025-06,Airport,Outbound,950842,251520,525581,1727943,0,0,0,0
2025-06,Sha Tau Kok,Inbound,0,0,0,0,0,0,0,0
2025-06,Sha Tau Kok,Outbound,0,0,0,0,0,0,0,0
2025-06,Shenzhen Bay,Inbound,1323370,385048,35962,1744380,159217,9776,0,67117
2025-06,Shenzhen Bay,Outbound,1287347,390247,40269,1717863,160191,9685,0,70596
2025-06,Port Control,Inbound,166,2,1040,1208,0,0,0,0
2025-06,Port Control,Outbound,196,19,989,1204,0,0,0,0
2025-06,Hong Kong-Macau Ferry Terminal,Inbound,165439,27440,66631,259510,0,0,0,0
2025-06,Hong Kong-Macau Ferry Terminal,Outbound,163643,37639,80353,281635,0,0,0,0
2025-06,Hong Kong-Zhuhai-Macau Bridge,Inbound,845179,150006,136339,1131524,162956,6170,19900,24398
2025-06,Hong Kong-Zhuhai-Macau Bridge,Outbound,837176,235410,127261,1199847,161117,6164,19915,14462
2025-06,Hung Hom,Inbound,0,0,0,0,0,0,0,0
2025-06,Hung Hom,Outbound,0,0,0,0,0,0,0,0
2025-06,Luohu,Inbound,2341158,381162,23094,2745414,0,0,0,0
2025-06,Luohu,Outbound,2311765,451370,24717,2787852,0,0,0,0
2025-06,Lok Ma Chau,Inbound,474739,91191,12913,578843,124244,13881,3752,50430
2025-06,Lok Ma Chau,Outbound,379880,133748,16053,529681,123656,13883,3809,58858
2025-06,Lok Ma Chau Loop,Inbound,1819808,453392,13083,2286283,0,0,0,0
2025-06,Lok Ma Chau Loop,Outbound,1912757,432186,13450,2358393,0,0,0,0
2025-06,Heung Yuen Wai,Inbound,974469,194856,6395,1175720,30295,3277,0,27278
2025-06,Heung Yuen Wai,Outbound,971912,124878,8054,1104844,30650,3153,0,21229
2025-06,West Kowloon (High-speed Rail),Inbound,549837,571047,47198,1168082,0,0,0,0
2025-06,West Kowloon (High-speed Rail),Outbound,547805,522243,49775,1119823,0,0,0,0
2025-07,China Ferry Terminal,Inbound,14372,16586,1302,32260,0,0,0,0
2025-07,China Ferry Terminal,Outbound,15763,14183,1263,31209,0,0,0,0
